seat_no,seat,reservation,rank,candidate,sex,age,category,party,votes_general,votes_postal,votes_total,pct
104,Parkal,GENERAL,4,Kumaraswamy Gone,MALE,55,GENERAL,MCPI,1621,0,1621,0.86
104,Parkal,GENERAL,5,Amudalapelly Mallesham,MALE,45,GENERAL,BSP,1380,14,1394,0.74
104,Parkal,GENERAL,6,Ande. Kumaraswamy,MALE,38,GENERAL,IND,1012,5,1017,0.54
104,Parkal,GENERAL,7,Nota,,,,NOTA,963,3,966,0.51
104,Parkal,GENERAL,8,Arsham. Ashok,MALE,35,SC,IND,819,5,824,0.44
104,Parkal,GENERAL,9,Kolagani Suresh,MALE,35,SC,IND,760,0,760,0.4
104,Parkal,GENERAL,10,Prasad Sanghi,MALE,35,SC,IND,723,0,723,0.38
104,Parkal,GENERAL,11,Chimmani Devaraju,MALE,39,GENERAL,IND,628,0,628,0.33
104,Parkal,GENERAL,12,Ganipaka Kornel,MALE,55,SC,IND,529,0,529,0.28
104,Parkal,GENERAL,13,Purella Ramesh,MALE,35,SC,DHRMSMJP,449,9,458,0.24
104,Parkal,GENERAL,14,Nallella Sathish,MALE,33,GENERAL,IND,452,0,452,0.24
104,Parkal,GENERAL,15,Abbadi Buchi Reddy,MALE,54,GENERAL,BCYP,410,1,411,0.22
104,Parkal,GENERAL,16,Ramesh Babu Shanigarapu,MALE,39,SC,PPID,372,1,373,0.2
104,Parkal,GENERAL,17,Gajji. Vishnu,MALE,37,SC,IND,352,0,352,0.19
104,Parkal,GENERAL,18,Gone. Raju,MALE,35,GENERAL,IND,317,0,317,0.17
104,Parkal,GENERAL,19,Bochu Krupakar,MALE,49,SC,IND,314,0,314,0.17
104,Parkal,GENERAL,20,Gunda Ramu,MALE,39,GENERAL,IND,280,1,281,0.15
104,Parkal,GENERAL,21,B. Ramchandar Rao,MALE,48,GENERAL,IND,251,0,251,0.13
104,Parkal,GENERAL,22,A. Ravindar Reddy,MALE,52,GENERAL,IND,214,0,214,0.11
104,Parkal,GENERAL,23,T. Rammurthi,MALE,48,GENERAL,IND,206,1,207,0.11
104,Parkal,GENERAL,24,Devaraju Pendela,MALE,52,SC,RPC(S),166,0,166,0.09
104,Parkal,GENERAL,25,P. Janardhan,MALE,47,GENERAL,IND,128,1,129,0.07
104,Parkal,GENERAL,26,Yuvaraju Sangekari,MALE,30,GENERAL,VTRP,105,0,105,0.06
104,Parkal,GENERAL,27,Bollu Rajireddy,MALE,47,GENERAL,IND,93,2,95,0.05
104,Parkal,GENERAL,28,Donthula Sravan,MALE,29,GENERAL,BHRTSWDCNG,89,1,90,0.05
104,Parkal,GENERAL,29,Pendela Kumarswamy,MALE,36,SC,IND,64,0,64,0.03
105,Warangal West,GENERAL,1,Naini Rajender Reddy,MALE,54,GENERAL,INC,69618,3031,72649,43.5
105,Warangal West,GENERAL,2,Dasyam Vinay Bhasker,MALE,59,GENERAL,BRS,56692,626,57318,34.32
105,Warangal West,GENERAL,3,Rao Padma,FEMALE,56,GENERAL,BJP,29932,894,30826,18.46
105,Warangal West,GENERAL,4,Nota,,,,NOTA,2405,21,2426,1.45
105,Warangal West,GENERAL,5,Yougendar Goud,MALE,44,GENERAL,AODRP,1396,3,1399,0.84
105,Warangal West,GENERAL,6,Madarapu. Ravi Kumar,MALE,44,GENERAL,BSP,792,16,808,0.48
105,Warangal West,GENERAL,7,Syed Shaji Hashir,MALE,33,GENERAL,ASPKR,243,0,243,0.15
105,Warangal West,GENERAL,8,Bommagani Bhargav,MALE,30,GENERAL,IND,203,2,205,0.12
105,Warangal West,GENERAL,9,Gujjula Srinivas Reddy,MALE,40,GENERAL,IND,185,1,186,0.11
105,Warangal West,GENERAL,10,P. Sathya Prakash,MALE,59,GENERAL,IND,182,2,184,0.11
105,Warangal West,GENERAL,11,Kogila . Roopa,FEMALE,28,SC,DHRMSMJP,163,9,172,0.1
105,Warangal West,GENERAL,12,Gaddam Nagarjuna,MALE,33,GENERAL,MCPI,166,1,167,0.1
105,Warangal West,GENERAL,13,Ilapuram Venuchary,MALE,40,GENERAL,TDDP,126,3,129,0.08
105,Warangal West,GENERAL,14,Gurram. Jakkaiah,MALE,72,SC,IND,113,2,115,0.07
105,Warangal West,GENERAL,15,Krishna. K,MALE,53,GENERAL,IND,88,17,105,0.06
105,Warangal West,GENERAL,16,Mohammed Khaleeluddin,MALE,67,GENERAL,IND,90,3,93,0.06
106,Warangal East,GENERAL,1,Konda Surekha,FEMALE,58,GENERAL,INC,66725,1032,67757,39.47
106,Warangal East,GENERAL,2,Errabelli Pradeep Kumar Rao,MALE,66,GENERAL,BJP,51682,423,52105,30.35
106,Warangal East,GENERAL,3,Narendar Nannapuneni,MALE,51,GENERAL,BRS,42535,248,42783,24.92
106,Warangal East,GENERAL,4,Nota,,,,NOTA,1966,12,1978,1.15
106,Warangal East,GENERAL,5,Koutam Ravindar,MALE,38,GENERAL,AODRP,1214,3,1217,0.71
106,Warangal East,GENERAL,6,Chithrapu Pushpitha Laya,FEMALE,32,GENERAL,BSP,966,4,970,0.56
106,Warangal East,GENERAL,7,Paramjyothi Jannu,MALE,40,GENERAL,IBP,513,0,513,0.3
106,Warangal East,GENERAL,8,Bavanthula Radhika,FEMALE,44,GENERAL,IND,434,0,434,0.25
106,Warangal East,GENERAL,9,Pallakonda Malleshwari,FEMALE,43,GENERAL,IND,359,1,360,0.21
106,Warangal East,GENERAL,10,Polepaka Chandrakala (gali),FEMALE,52,GENERAL,IND,343,0,343,0.2
106,Warangal East,GENERAL,11,Pabba Bhanu Laxman,MALE,30,GENERAL,IND,296,0,296,0.17
106,Warangal East,GENERAL,12,Swetha Jogu,FEMALE,30,GENERAL,IND,276,0,276,0.16
106,Warangal East,GENERAL,13,Saada Pradeep,MALE,27,GENERAL,IND,263,0,263,0.15
106,Warangal East,GENERAL,14,Kudikala Radhakishan,MALE,53,GENERAL,IND,258,1,259,0.15
106,Warangal East,GENERAL,15,Ejjagiri Kamalakar,MALE,29,GENERAL,VTRP,232,1,233,0.14
106,Warangal East,GENERAL,16,Kamilikar Ranjith Kumar,MALE,41,GENERAL,IND,214,1,215,0.13
106,Warangal East,GENERAL,17,Rangaraju Ravinder,MALE,58,GENERAL,IND,205,0,205,0.12
106,Warangal East,GENERAL,18,Sandra. Johnson,MALE,54,GENERAL,IND,204,0,204,0.12
106,Warangal East,GENERAL,19,Kedala. Prasad,MALE,46,GENERAL,DHRMSMJP,179,4,183,0.11
106,Warangal East,GENERAL,20,Bolla. Ramakrishna,MALE,34,GENERAL,IND,178,0,178,0.1
106,Warangal East,GENERAL,21,Jagdishwar Sunchu,MALE,51,GENERAL,MCPI,145,0,145,0.08
106,Warangal East,GENERAL,22,Anil Chinthala,MALE,39,GENERAL,IND,136,2,138,0.08
106,Warangal East,GENERAL,23,Edulapuram Karthik,MALE,30,GENERAL,IND,122,0,122,0.07
106,Warangal East,GENERAL,24,Prameela Jannu,FEMALE,43,GENERAL,IND,105,0,105,0.06
106,Warangal East,GENERAL,25,K.ravi,MALE,37,GENERAL,IND,101,1,102,0.06
106,Warangal East,GENERAL,26,Panikela Srinivas,MALE,48,GENERAL,NIP,68,0,68,0.04
106,Warangal East,GENERAL,27,Sreenivas Vannala,MALE,50,GENERAL,IND,65,1,66,0.04
106,Warangal East,GENERAL,28,Vavilala Rajender,MALE,45,GENERAL,BHRTSWDCNG,62,0,62,0.04
106,Warangal East,GENERAL,29,Srikanth Pusala,MALE,36,GENERAL,TDDP,61,0,61,0.04
106,Warangal East,GENERAL,30,Lingamurthy Thota,MALE,31,GENERAL,IND,46,0,46,0.03
107,Waradhanapet,SC,1,K.r.nagaraj.k,MALE,60,SC,INC,104717,1979,106696,48.77
107,Waradhanapet,SC,2,Aroori Ramesh,MALE,56,SC,BRS,86790,448,87238,39.88
107,Waradhanapet,SC,3,Kondeti Shridhar,MALE,47,SC,BJP,11966,309,12275,5.61
107,Waradhanapet,SC,4,Nota,,,,NOTA,3601,11,3612,1.65
107,Waradhanapet,SC,5,Ranjith Kumar Butti,MALE,38,SC,IND,2911,8,2919,1.33
107,Waradhanapet,SC,6,Dr. Vijay Kumar,MALE,49,SC,BSP,1857,17,1874,0.86
107,Waradhanapet,SC,7,Visampally Nagesh,MALE,53,SC,IND,971,0,971,0.44
107,Waradhanapet,SC,8,Sarigommula Snehalatha,FEMALE,40,SC,IND,803,2,805,0.37
107,Waradhanapet,SC,9,Savithry Kothapally,FEMALE,37,SC,MCPI,643,0,643,0.29
107,Waradhanapet,SC,10,Ar Nena Prem Ready Ripeeka,MALE,40,SC,IND,417,2,419,0.19
107,Waradhanapet,SC,11,Potaraju Narsimharaju,MALE,42,SC,IND,377,2,379,0.17
107,Waradhanapet,SC,12,Murali Krishna Rodda,MALE,57,SC,DHRMSMJP,330,11,341,0.16
107,Waradhanapet,SC,13,Peddalingannagari Bikshapathi,MALE,29,SC,TDDP,242,0,242,0.11
107,Waradhanapet,SC,14,Golkonda Kumar,MALE,46,SC,CPI(ML)(L),218,0,218,0.1
107,Waradhanapet,SC,15,Sravan Munigala,MALE,28,SC,VTRP,142,2,144,0.07
108,Bhupalpalle,GENERAL,1,Gandra Satyanarayana Rao,MALE,58,GENERAL,INC,122266,850,123116,54.55
108,Bhupalpalle,GENERAL,2,Gandra Venkata Ramana Reddy,MALE,57,GENERAL,BRS,70176,241,70417,31.2
108,Bhupalpalle,GENERAL,3,C. Keerthi Reddy,FEMALE,43,GENERAL,BJP,14610,121,14731,6.53
108,Bhupalpalle,GENERAL,4,Ramesh Goud Tallapally,MALE,38,GENERAL,AODRP,3463,1,3464,1.53
108,Bhupalpalle,GENERAL,5,Sampath Mantena,MALE,35,GENERAL,IND,2899,2,2901,1.29
108,Bhupalpalle,GENERAL,6,Gajji Jithender,MALE,29,GENERAL,BSP,2000,10,2010,0.89
108,Bhupalpalle,GENERAL,7,Adlakonda Sravanthi,FEMALE,34,GENERAL,ABDP,1129,1,1130,0.5
108,Bhupalpalle,GENERAL,8,Vangara Sambaiah,MALE,64,GENERAL,TECPI,1011,1,1012,0.45
108,Bhupalpalle,GENERAL,9,Asraf Mahmad,FEMALE,48,GENERAL,MCPI,915,1,916,0.41
108,Bhupalpalle,GENERAL,10,Allam Mahesh,MALE,36,GENERAL,IND,832,1,833,0.37
108,Bhupalpalle,GENERAL,11,Nota,,,,NOTA,826,4,830,0.37
108,Bhupalpalle,GENERAL,12,Kothuri Ravinder,MALE,42,SC,DHRMSMJP,649,12,661,0.29
108,Bhupalpalle,GENERAL,13,G. Rajini,FEMALE,38,SC,IND,491,0,491,0.22
108,Bhupalpalle,GENERAL,14,Vavilala Laxman,MALE,39,GENERAL,IND,462,1,463,0.21
108,Bhupalpalle,GENERAL,15,Siripally Rajaiah,MALE,47,SC,IND,402,4,406,0.18
108,Bhupalpalle,GENERAL,16,Rathna Poshamma,FEMALE,50,SC,SJPI,389,0,389,0.17
108,Bhupalpalle,GENERAL,17,Theenmar Ravi Patel,MALE,38,GENERAL,IND,325,3,328,0.15
108,Bhupalpalle,GENERAL,18,Sada Akhil Reddy,MALE,26,GENERAL,JSKHP,314,0,314,0.14
108,Bhupalpalle,GENERAL,19,Sahith Godugu,MALE,26,GENERAL,IND,280,0,280,0.12
108,Bhupalpalle,GENERAL,20,Ponnam Bucchaiah,MALE,49,GENERAL,IND,275,0,275,0.12
108,Bhupalpalle,GENERAL,21,S. Ramesh Guptha,MALE,47,GENERAL,BHRTSWDCNG,238,2,240,0.11
108,Bhupalpalle,GENERAL,22,Chepuri Odelu Yadav,MALE,43,GENERAL,BHRTSMJDLP,177,2,179,0.08
108,Bhupalpalle,GENERAL,23,Devaraju Pendela,MALE,52,SC,RPC(S),157,0,157,0.07
108,Bhupalpalle,GENERAL,24,Marapally Mallaiah,MALE,43,SC,CPI(ML)(L),145,0,145,0.06
109,Mulug,ST,1,Anasuya Seethakka Danasari,FEMALE,52,ST,INC,100909,1358,102267,54.52
109,Mulug,ST,2,Bade Nagajyothi,FEMALE,29,ST,BRS,68327,240,68567,36.55
109,Mulug,ST,3,Ajmeera Prahalad,MALE,45,ST,BJP,5262,126,5388,2.87
109,Mulug,ST,4,Maddila Venkateshwarlu,MALE,37,ST,IND,3708,1,3709,1.98
109,Mulug,ST,5,Nota,,,,NOTA,1931,6,1937,1.03
109,Mulug,ST,6,Vajja Sammakka,FEMALE,43,ST,IND,1534,4,1538,0.82
109,Mulug,ST,7,Chandru Nayak Nunavat,MALE,61,ST,MCPI,1500,4,1504,0.8
109,Mulug,ST,8,Bhukya Jampanna,MALE,33,ST,BSP,1336,11,1347,0.72
109,Mulug,ST,9,Bangari Naresh,MALE,31,ST,IND,483,0,483,0.26
109,Mulug,ST,10,Malyala Manohar,MALE,32,ST,DHRMSMJP,352,1,353,0.19
109,Mulug,ST,11,Kapula Sammaiah,MALE,38,ST,IND,300,0,300,0.16
109,Mulug,ST,12,Vajja Jyothi Basu,MALE,43,ST,GNDWDKP,188,2,190,0.1
110,Pinapaka,ST,1,Payam Venkateswarlu,MALE,49,ST,INC,89893,617,90510,56.61
110,Pinapaka,ST,2,Kantha Rao Rega,MALE,46,ST,BRS,55764,240,56004,35.03
110,Pinapaka,ST,3,Balaraju. Podium,MALE,57,ST,BJP,2607,20,2627,1.64
110,Pinapaka,ST,4,Durga Palvancha,FEMALE,39,ST,IND,2163,4,2167,1.36
110,Pinapaka,ST,5,Punem Rajesh,MALE,29,ST,IND,1997,1,1998,1.25
110,Pinapaka,ST,6,Banoth Jagga Rao,MALE,38,ST,IND,1429,0,1429,0.89
110,Pinapaka,ST,7,Vasam Mangaiah,MALE,46,ST,IND,1028,0,1028,0.64
110,Pinapaka,ST,8,Nota,,,,NOTA,899,6,905,0.57
110,Pinapaka,ST,9,Vajja Samulu,MALE,36,ST,BSP,714,5,719,0.45
110,Pinapaka,ST,10,Eesam Krishna,MALE,63,ST,IND,700,3,703,0.44
110,Pinapaka,ST,11,Jabba Krishna,MALE,49,ST,IND,361,0,361,0.23
110,Pinapaka,ST,12,Kodem Venkateswarlu,MALE,48,ST,IND,354,0,354,0.22
110,Pinapaka,ST,13,Alem Venkateswarlu,MALE,58,ST,ABDP,300,0,300,0.19
110,Pinapaka,ST,14,Uke. Muddaraju,MALE,40,ST,IND,153,3,156,0.1
110,Pinapaka,ST,15,Vajja Jyothi Basu,MALE,43,ST,GNDWDKP,142,2,144,0.09
110,Pinapaka,ST,16,Guguloth Ramesh,MALE,35,ST,VTRP,132,2,134,0.08
110,Pinapaka,ST,17,Allem Narendra(koti),MALE,40,ST,IND,134,0,134,0.08
110,Pinapaka,ST,18,Kunja Krishna Rao,MALE,37,ST,IND,129,1,130,0.08
110,Pinapaka,ST,19,Kunja Durga,FEMALE,31,ST,BCYP,79,1,80,0.05
111,Yellandu,ST,1,Koram Kanakaiah,MALE,61,ST,INC,107589,1582,109171,61.22
111,Yellandu,ST,2,Banoth Hari Priya,FEMALE,38,ST,BRS,51460,402,51862,29.08
111,Yellandu,ST,3,Dharavath Ravinder Naik,MALE,70,ST,BJP,2546,22,2568,1.44
111,Yellandu,ST,4,Krishna Duggi,MALE,50,ST,CPI(M),2129,8,2137,1.2
111,Yellandu,ST,5,Mokalla Krishna,MALE,55,ST,IND,1696,2,1698,0.95
111,Yellandu,ST,6,Nota,,,,NOTA,1408,10,1418,0.8
111,Yellandu,ST,7,Anuradha Gummadi,FEMALE,38,ST,IND,1383,10,1393,0.78
111,Yellandu,ST,8,Poleboina Ravi,MALE,37,ST,IND,1213,2,1215,0.68
111,Yellandu,ST,9,Badavath Prathap,MALE,31,ST,BSP,1153,6,1159,0.65
111,Yellandu,ST,10,Cheemala Venkateswarlu,MALE,53,ST,AIFB,1078,9,1087,0.61
111,Yellandu,ST,11,Muthi Muthamma,FEMALE,52,ST,IND,826,0,826,0.46
111,Yellandu,ST,12,Guguloth Sai Kumar,MALE,26,ST,IND,729,0,729,0.41
111,Yellandu,ST,13,Messu Usharani,FEMALE,34,ST,IND,653,2,655,0.37
111,Yellandu,ST,14,Gugulothu Bhadru,MALE,44,ST,IND,435,2,437,0.25
111,Yellandu,ST,15,Kodi Nagaraju,MALE,28,ST,GNDWDKP,428,0,428,0.24
111,Yellandu,ST,16,Mukti Raju,MALE,46,ST,IND,382,1,383,0.21
111,Yellandu,ST,17,Bikshamaiah Jare,MALE,69,ST,ABDP,343,0,343,0.19
111,Yellandu,ST,18,Arem Vijay Chandar,MALE,32,ST,IND,308,1,309,0.17
111,Yellandu,ST,19,Vaasam Rama Krishna Dora,MALE,37,ST,BCYP,196,1,197,0.11
111,Yellandu,ST,20,Prasad Lakavath,MALE,35,ST,VTRP,176,1,177,0.1
111,Yellandu,ST,21,Ramanala Lakshmaiah,MALE,52,ST,BMUP,146,1,147,0.08
112,Khammam,GENERAL,1,Tummala Nageswara Rao,MALE,71,GENERAL,INC,131515,4501,136016,57.58
112,Khammam,GENERAL,2,Ajay Kumar Puvvada,MALE,58,GENERAL,BRS,85906,729,86635,36.67
112,Khammam,GENERAL,3,Miriyala Ramakrishna,MALE,28,GENERAL,JnP,3939,101,4040,1.71
112,Khammam,GENERAL,4,Yarra Srikanth,MALE,60,GENERAL,CPI(M),1890,50,1940,0.82
112,Khammam,GENERAL,5,Nota,,,,NOTA,1863,62,1925,0.81
112,Khammam,GENERAL,6,Anthoni Suresh,MALE,36,SC,IND,1176,0,1176,0.5
112,Khammam,GENERAL,7,Ajaya Kumar Annabathula,MALE,51,GENERAL,IND,995,2,997,0.42
112,Khammam,GENERAL,8,Sreenivas Rao Ayitgani,MALE,41,GENERAL,BSP,593,26,619,0.26
112,Khammam,GENERAL,9,Inapanuri Durga,FEMALE,40,SC,IND,527,0,527,0.22
112,Khammam,GENERAL,10,Sunil Yechu,MALE,36,SC,VTRP,358,4,362,0.15
112,Khammam,GENERAL,11,Kukkala Nagamani,FEMALE,26,GENERAL,AODRP,272,0,272,0.12
112,Khammam,GENERAL,12,Seema Rambabu,MALE,41,SC,IND,264,0,264,0.11
112,Khammam,GENERAL,13,Laxmana Chary Banala,MALE,57,GENERAL,IND,228,1,229,0.1
112,Khammam,GENERAL,14,Shabnam,FEMALE,39,GENERAL,RPI(A),151,1,152,0.06
112,Khammam,GENERAL,15,Ramavajhala Ravi Kumar,MALE,63,GENERAL,IND,134,0,134,0.06
112,Khammam,GENERAL,16,Sailaja Katepalli,FEMALE,53,GENERAL,PPOI,128,4,132,0.06
112,Khammam,GENERAL,17,Kukkala Ajay Hardik,MALE,40,SC,IND,102,0,102,0.04
112,Khammam,GENERAL,18,Palvancha Ramarao,MALE,68,GENERAL,AIFB,78,5,83,0.04
112,Khammam,GENERAL,19,Vikas Mandhadapu,MALE,28,GENERAL,YGATLSIP,69,0,69,0.03
112,Khammam,GENERAL,20,Gurram Satyanarayana,MALE,42,GENERAL,IND,66,0,66,0.03
112,Khammam,GENERAL,21,Gunti Nagaraju,MALE,39,GENERAL,IND,53,1,54,0.02
112,Khammam,GENERAL,22,Ramala Swarupa,FEMALE,40,GENERAL,IBP,50,1,51,0.02
112,Khammam,GENERAL,23,Likki Krishna Rao,MALE,69,GENERAL,BLFP,46,5,51,0.02
112,Khammam,GENERAL,24,Raice Anwar,MALE,50,GENERAL,IND,45,0,45,0.02
112,Khammam,GENERAL,25,Gudikandula Satyanarayana,MALE,53,GENERAL,IND,45,0,45,0.02
112,Khammam,GENERAL,26,Rodda Shivaiah,MALE,63,GENERAL,DABAP,37,7,44,0.02
112,Khammam,GENERAL,27,Bathula Nagesh,MALE,36,GENERAL,BARESP,39,0,39,0.02
112,Khammam,GENERAL,28,Nakirikanti Suresh Kumar,MALE,29,SC,IND,34,0,34,0.01
112,Khammam,GENERAL,29,Nazima Begum,FEMALE,39,GENERAL,IND,31,0,31,0.01
112,Khammam,GENERAL,30,Marakapudi Srinivasulu,MALE,63,SC,IND,25,0,25,0.01
112,Khammam,GENERAL,31,Mutyam Arjun Raju,MALE,35,GENERAL,IND,22,0,22,0.01
112,Khammam,GENERAL,32,Banoth Prasad,MALE,26,ST,IND,22,0,22,0.01
112,Khammam,GENERAL,33,Jameel Shaik,MALE,46,GENERAL,IND,21,0,21,0.01
113,Palair,GENERAL,1,Ponguleti Srinivasa Reddy,MALE,58,GENERAL,INC,126243,1577,127820,58.94
113,Palair,GENERAL,2,Kandala Upender Reddy,MALE,62,GENERAL,BRS,70859,311,71170,32.82
113,Palair,GENERAL,3,Veerabhadram Thammineni,MALE,69,GENERAL,CPI(M),5280,28,5308,2.45
113,Palair,GENERAL,4,Allika Venkateswar Rao,MALE,50,GENERAL,BSP,2067,28,2095,0.97
113,Palair,GENERAL,5,Ravi Kumar Nunna,MALE,49,GENERAL,BJP,1790,25,1815,0.84
113,Palair,GENERAL,6,Kukkala Nagaiah,MALE,32,GENERAL,AODRP,1077,3,1080,0.5
113,Palair,GENERAL,7,Koini Amarendra,MALE,32,GENERAL,IND,678,0,678,0.31
113,Palair,GENERAL,8,Amaragani Malsoor Goud,MALE,51,GENERAL,IND,654,0,654,0.3
113,Palair,GENERAL,9,Ramireddy Sunki Reddy,MALE,42,GENERAL,IND,573,0,573,0.26
113,Palair,GENERAL,10,Ajmeera Kishan,MALE,40,ST,IND,545,0,545,0.25
113,Palair,GENERAL,11,Achuta Rao Nelluri,MALE,63,GENERAL,IND,531,1,532,0.25
113,Palair,GENERAL,12,Nota,,,,NOTA,515,5,520,0.24
113,Palair,GENERAL,13,Maruthi Babu. Kesani,MALE,46,GENERAL,IND,487,1,488,0.23
113,Palair,GENERAL,14,Gaddam Veerababu,MALE,32,GENERAL,IND,406,1,407,0.19
113,Palair,GENERAL,15,Venkateswarlu Kampati,MALE,47,GENERAL,MCPI,292,1,293,0.14
113,Palair,GENERAL,16,Ramasahayam Madhavi Reddy,FEMALE,55,GENERAL,IND,282,0,282,0.13
113,Palair,GENERAL,17,Shaik Sirajuddin,MALE,34,GENERAL,IND,260,0,260,0.12
113,Palair,GENERAL,18,Halavath Rama Rao,MALE,43,ST,PPOI,246,0,246,0.11
113,Palair,GENERAL,19,Shobhan Babu Halavath,MALE,44,ST,IND,221,0,221,0.1
113,Palair,GENERAL,20,Sreenivasu Annabathula,MALE,45,GENERAL,IND,207,0,207,0.1
113,Palair,GENERAL,21,Dulam Venkatnarayana,MALE,47,GENERAL,PRJVNIP,199,0,199,0.09
113,Palair,GENERAL,22,Vankudoth Thirupathi Naik,MALE,34,ST,IND,177,0,177,0.08
113,Palair,GENERAL,23,Edurugattla Chitti Mallu,MALE,40,SC,IND,169,0,169,0.08
113,Palair,GENERAL,24,Pasumarthy Srinivas,MALE,42,GENERAL,IND,158,1,159,0.07
113,Palair,GENERAL,25,Matti Prasad,MALE,33,SC,BMUP,112,1,113,0.05
113,Palair,GENERAL,26,Papetla Ramamurthy,MALE,43,SC,SKJLP,107,1,108,0.05
113,Palair,GENERAL,27,Tejavath Balakrishna,MALE,28,ST,BHRTSWDCNG,90,0,90,0.04
113,Palair,GENERAL,28,Gopoju Ramesh,MALE,46,SC,IND,87,0,87,0.04
113,Palair,GENERAL,29,Telagamalla Rambabu,MALE,42,SC,IND,71,1,72,0.03
113,Palair,GENERAL,30,Rajendar Islavath,MALE,30,ST,IND,66,0,66,0.03
113,Palair,GENERAL,31,Bhairavabhotla Srinivasa Rao,MALE,56,GENERAL,IND,65,0,65,0.03
113,Palair,GENERAL,32,Prasad Komma,MALE,39,SC,DABAP,62,0,62,0.03
113,Palair,GENERAL,33,Ravindar Islavath @ Islavath Ravindar Naik,MALE,44,ST,IND,60,0,60,0.03
113,Palair,GENERAL,34,Pamba Suryanarayana,MALE,39,SC,IND,53,0,53,0.02
113,Palair,GENERAL,35,Suresh Gugulothu @ Guguloth Suresh,MALE,27,ST,IND,52,0,52,0.02
113,Palair,GENERAL,36,Sanjeeva Rao Manda,MALE,50,SC,IND,46,1,47,0.02
113,Palair,GENERAL,37,Bari Ashok,MALE,28,GENERAL,IND,46,1,47,0.02
113,Palair,GENERAL,38,Bhukya Parvathi,FEMALE,37,ST,IND,31,0,31,0.01
114,Madhira,SC,1,Bhatti Vikramarka Mallu,MALE,63,SC,INC,107817,1153,108970,55.49
114,Madhira,SC,2,Kamal Raju Lingala,MALE,52,SC,BRS,73038,480,73518,37.44
114,Madhira,SC,3,Bhaskar Paladugu,MALE,51,SC,CPI(M),6520,55,6575,3.35
114,Madhira,SC,4,Perumallapalli Vijayaraju,MALE,49,SC,BJP,1998,23,2021,1.03
114,Madhira,SC,5,Nota,,,,NOTA,1448,5,1453,0.74
114,Madhira,SC,6,Amboju Buddaiah,MALE,40,SC,AODRP,1236,6,1242,0.63
114,Madhira,SC,7,Rama Dasu Markapudi,MALE,49,SC,IND,850,0,850,0.43
114,Madhira,SC,8,Bommera Ramamurthy,MALE,49,SC,AIFB,365,10,375,0.19
114,Madhira,SC,9,Stalin Chilakabattini,MALE,29,SC,IND,339,1,340,0.17
114,Madhira,SC,10,Ramachandraiah Jangam,MALE,70,SC,IND,322,0,322,0.16
114,Madhira,SC,11,Kanakapudi Nageswara Rao,MALE,42,SC,YVTRP,188,0,188,0.1
114,Madhira,SC,12,Kothapalli Babu,MALE,40,SC,IND,160,9,169,0.09
114,Madhira,SC,13,Inapanuri Ruben Pradeep Kumar,MALE,61,SC,IND,91,8,99,0.05
114,Madhira,SC,14,Kanakapudi Stanly Jonathan,MALE,63,SC,IND,90,0,90,0.05
114,Madhira,SC,15,Balavanthapu Kalyan Kumar,MALE,31,SC,PPOI,83,0,83,0.04
114,Madhira,SC,16,Koppula Sreenivasa Rao,MALE,52,SC,PRSHP,69,0,69,0.04
115,Wyra,ST,1,Ramdas Maloth,MALE,59,ST,INC,92397,1516,93913,55.44
115,Wyra,ST,2,Madanlal Banoth,MALE,60,ST,BRS,60456,412,60868,35.93
115,Wyra,ST,3,Bhukya Veerabhadram,MALE,44,ST,CPI(M),4401,38,4439,2.62
115,Wyra,ST,4,Sampath Nayak,MALE,36,ST,JnP,2679,33,2712,1.6
115,Wyra,ST,5,Malothu Syamlal Nayak,MALE,35,ST,AODRP,1891,4,1895,1.12
115,Wyra,ST,6,Rambabu Bhanothu,MALE,36,ST,BSP,1690,29,1719,1.01
115,Wyra,ST,7,Nota,,,,NOTA,1223,7,1230,0.73
115,Wyra,ST,8,Guguloth Thavurya,MALE,43,ST,IND,1140,5,1145,0.68
115,Wyra,ST,9,Ramulu Varsa,MALE,50,ST,IND,754,8,762,0.45
115,Wyra,ST,10,Venkateswarlu Danasari,MALE,37,ST,GNDWDKP,347,8,355,0.21
115,Wyra,ST,11,Banoth Durga Prasad,MALE,30,ST,INDPJC,152,0,152,0.09
115,Wyra,ST,12,Guguloth Bhavsingh,MALE,31,ST,VTRP,118,0,118,0.07
115,Wyra,ST,13,Noonavath Veeru,MALE,37,ST,CPI(ML)(L),98,1,99,0.06
116,Sathupalle,SC,1,Matta Ragamayee,FEMALE,52,SC,INC,109449,1796,111245,51.66
116,Sathupalle,SC,2,Sandra Venkata Veeraiah,MALE,56,SC,BRS,90974,831,91805,42.63
116,Sathupalle,SC,3,Namburi Ramalingeswara Rao,MALE,53,SC,BJP,1830,52,1882,0.87
116,Sathupalle,SC,4,Seelam Venkateswara Rao,MALE,54,SC,BSP,1400,15,1415,0.66
116,Sathupalle,SC,5,Amboju Sumalatha,FEMALE,38,SC,AODRP,1299,6,1305,0.61
116,Sathupalle,SC,6,Bharathi Macharla,FEMALE,60,SC,CPI(M),1210,15,1225,0.57
116,Sathupalle,SC,7,Veeraiah Chippalapalli,MALE,51,SC,IND,792,1,793,0.37
116,Sathupalle,SC,8,Lajar Birelli,MALE,63,SC,IND,765,4,769,0.36
116,Sathupalle,SC,9,Nota,,,,NOTA,628,7,635,0.29
